"InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3107998"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3107998"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3107998","COMPUTERX","Update","","KB3107998",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3101722"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3101722"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3101722","COMPUTERX","Security Update","","KB3101722",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3097989"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3097989"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3097989","COMPUTERX","Security Update","","KB3097989",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2952664"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2952664"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2952664","COMPUTERX","Update","","KB2952664",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2813347"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2813347"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2813347","COMPUTERX","Security Update","","KB2813347",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB2719033"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB2719033"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=2719033","COMPUTERX","Security Update","","KB2719033",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3050265"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3050265"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3050265","COMPUTERX","Update","","KB3050265",,"NT AUTHORITY\SYSTEM",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3042058"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3042058"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3042058","COMPUTERX","Security Update","","KB3042058",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3000483"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3000483"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3000483","COMPUTERX","Security Update","","KB3000483",,"DOMAIN\\userx",,"",
"4/19/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3108371"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3108371"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3108371","COMPUTERX","Security Update","","KB3108371",,"DOMAIN\\userx",,"",
