"InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3121255"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3121255"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3121255","COMPUTERX","Update","","KB3121255",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3110329"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3110329"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3110329","COMPUTERX","Security Update","","KB3110329",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3184143"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3184143"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3184143","COMPUTERX","Update","","KB3184143",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3179573"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3179573"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3179573","COMPUTERX","Update","","KB3179573",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4022719"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4022719"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=4022719","COMPUTERX","Security Update","","KB4022719",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4012212"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4012212"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=4012212","COMPUTERX","Security Update","","KB4012212",,"COMPUTERX\egyadmin",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3138378"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3138378"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3138378","COMPUTERX","Update","","KB3138378",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3137061"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3137061"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3137061","COMPUTERX","Update","","KB3137061",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3161949"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3161949"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3161949","COMPUTERX","Security Update","","KB3161949",,"DOMAIN\\userx",,"",
"6/21/2017 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB3150220"",ServicePackInEffect=""""","11","System.String[]","COMPUTERX","root\cimv2","\\COMPUTERX\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB3150220"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=3150220","COMPUTERX","Security Update","","KB3150220",,"DOMAIN\\userx",,"",
